"﻿""type""",title,url,meta,type
video,Exception Handling using Try Catch,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Advance-2/video/MTIzOQ%3D%3D,"Duration: 9 min, 43 sec",video
video,Method Call Stack and Exceptions,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Advance-2/video/MTI0MQ%3D%3D,"Duration: 9 min, 22 sec",video
video,Exception Handling using Throw and Throws,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Advance-2/video/MTIzOA%3D%3D,"Duration: 6 min, 58 sec",video
video,Multiple Exceptions,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Advance-2/video/MTI0Mg%3D%3D,"Duration: 6 min, 32 sec",video
video,User Defined Exceptions,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Advance-2/video/MTI0Mw%3D%3D,"Duration: 10 min, 10 sec",video
video,Multithreading Introduction,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Advance-2/video/MTQxOA%3D%3D,"Duration: 8 min, 19 sec",video
video,Multithreading in Java,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Advance-2/video/MTQxOQ%3D%3D,"Duration: 6 min, 17 sec",video
video,File Handling,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Advance-2/video/MjI1NA%3D%3D,"Duration: 7 min, 11 sec",video
video,Create and Get Information,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Advance-2/video/MjI1NQ%3D%3D,"Duration: 4 min, 26 sec",video
video,Reading and Writing in a File,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Advance-2/video/MjI1Ng%3D%3D,"Duration: 3 min, 42 sec",video
article,BigInteger Class in Java,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Advance-2/article/MTM2MDA5,Last Updated: 2025-07-23,article
article,Large Fibonacci Numbers in Java,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Advance-2/article/MTQyMjI1,Last Updated: 2025-07-23,article
article,Quick ways to check for Prime and find next Prime in Java,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Advance-2/article/MTM3NjIy,Last Updated: 2025-07-23,article
article,Java Method References,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Advance-2/article/NDQ3MTU5,Last Updated: 2025-12-04,article
article,Java Exception Handling,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Advance-2/article/MTQwMjk1,Last Updated: 2025-11-15,article
article,Exception Hierarchy in Java,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Advance-2/article/MTUwODk%3D,Last Updated: 2025-01-27,article
article,Java Try Catch Block,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Advance-2/article/MjQxOTUz,Last Updated: 2025-06-03,article
article,Method Call Stack and Exceptions,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Advance-2/article/ODUxMw%3D%3D,Last Updated: 2025-01-27,article
article,throw and throws in Java,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Advance-2/article/MTM5NzMx,Last Updated: 2025-08-05,article
article,Java Multiple Catch Block,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Advance-2/article/MTM3NzAw,Last Updated: 2023-09-22,article
article,User-Defined Custom Exception in Java,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Advance-2/article/MTM2NjUx,Last Updated: 2025-08-14,article
article,Multithreading in Java,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Advance-2/article/MTQyNTI4,Last Updated: 2025-09-08,article
article,File Handling in Java,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Advance-2/article/NzMzODYx,Last Updated: 2025-11-03,article
article,Create and Get Information,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Advance-2/article/MTUwOTU%3D,Last Updated: 2025-01-28,article
article,Reading and Writing in a File in Java,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Advance-2/article/ODQ5OA%3D%3D,Last Updated: 2025-01-28,article
video,Why is DSA Important ??,https://www.geeksforgeeks.org/batch/dsa-jiit/track/DSASP-intro-and-roadmap/video/MTU0MDQ%3D,"Duration: 6 min, 31 sec",video
video,Roadmap to learn DSA,https://www.geeksforgeeks.org/batch/dsa-jiit/track/DSASP-intro-and-roadmap/video/MTU0MDU%3D,"Duration: 14 min, 43 sec",video
video,Analysis of Algorithms(Background),https://www.geeksforgeeks.org/batch/dsa-jiit/track/analysis-of-algo-videos-college/video/MjY3Mw%3D%3D,"Duration: 6 min, 20 sec",video
video,Asymptotic Analysis,https://www.geeksforgeeks.org/batch/dsa-jiit/track/analysis-of-algo-videos-college/video/MjY3NQ%3D%3D,"Duration: 13 min, 10 sec",video
video,Order of Growth,https://www.geeksforgeeks.org/batch/dsa-jiit/track/analysis-of-algo-videos-college/video/OTQ4,"Duration: 12 min, 24 sec",video
video,"Best, Average and Worst cases",https://www.geeksforgeeks.org/batch/dsa-jiit/track/analysis-of-algo-videos-college/video/MjY3OA%3D%3D,"Duration: 6 min, 54 sec",video
video,Asymptotic Notation,https://www.geeksforgeeks.org/batch/dsa-jiit/track/analysis-of-algo-videos-college/video/MjY3Nw%3D%3D,"Duration: 7 min, 5 sec",video
video,Big O Notation,https://www.geeksforgeeks.org/batch/dsa-jiit/track/analysis-of-algo-videos-college/video/OTUw,"Duration: 13 min, 19 sec",video
video,Omega Notation,https://www.geeksforgeeks.org/batch/dsa-jiit/track/analysis-of-algo-videos-college/video/OTUx,"Duration: 8 min, 49 sec",video
video,Theta Notation,https://www.geeksforgeeks.org/batch/dsa-jiit/track/analysis-of-algo-videos-college/video/OTUy,"Duration: 9 min, 4 sec",video
video,Analysis of Common loops,https://www.geeksforgeeks.org/batch/dsa-jiit/track/analysis-of-algo-videos-college/video/MTY1MDg%3D,"Duration: 9 min, 16 sec",video
video,Analysis of multiple loops,https://www.geeksforgeeks.org/batch/dsa-jiit/track/analysis-of-algo-videos-college/video/MjY4MA%3D%3D,"Duration: 5 min, 3 sec",video
video,Analysis of Recursion (Introduction),https://www.geeksforgeeks.org/batch/dsa-jiit/track/analysis-of-algo-videos-college/video/MjYyNQ%3D%3D,"Duration: 4 min, 6 sec",video
video,Recursion Tree Method for Solving Recurrences,https://www.geeksforgeeks.org/batch/dsa-jiit/track/analysis-of-algo-videos-college/video/MjYzNQ%3D%3D,"Duration: 6 min, 34 sec",video
video,More Example Recurrences,https://www.geeksforgeeks.org/batch/dsa-jiit/track/analysis-of-algo-videos-college/video/MjYzNA%3D%3D,"Duration: 5 min, 23 sec",video
video,Upper Bounds Using Recursion Tree Method,https://www.geeksforgeeks.org/batch/dsa-jiit/track/analysis-of-algo-videos-college/video/MjYzNg%3D%3D,"Duration: 7 min, 6 sec",video
video,Space Complexity,https://www.geeksforgeeks.org/batch/dsa-jiit/track/analysis-of-algo-videos-college/video/MTEyNg%3D%3D,"Duration: 22 min, 37 sec",video
video,Reverse array in groups,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-practice-problems-college-training/problem/reverse-array-in-groups0255,Accuracy: 37.48%,
video,Max Circular Subarray Sum,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-practice-problems-college-training/problem/max-circular-subarray-sum-1587115620,Accuracy: 29.37%,
video,Who has the majority?,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-practice-problems-college-training/problem/who-has-the-majority,Accuracy: 44.36%,
article,Analysis of Algorithms (Background),https://www.geeksforgeeks.org/batch/dsa-jiit/track/analysis-of-algo-notes-college/article/NzIyMA%3D%3D,Last Updated: 2025-03-07,article
article,Asymptotic Analysis in JS,https://www.geeksforgeeks.org/batch/dsa-jiit/track/analysis-of-algo-notes-college/article/Njg4NQ%3D%3D,Last Updated: 2025-03-08,article
article,"Worst, Average and Best Case Time Complexities",https://www.geeksforgeeks.org/batch/dsa-jiit/track/analysis-of-algo-notes-college/article/NjM5Ng%3D%3D,Last Updated: 2025-03-03,article
article,Asymptotic Notations,https://www.geeksforgeeks.org/batch/dsa-jiit/track/analysis-of-algo-notes-college/article/MjIyMw%3D%3D,Last Updated: 2025-10-16,article
article,Big O Notation,https://www.geeksforgeeks.org/batch/dsa-jiit/track/analysis-of-algo-notes-college/article/NzM2NQ%3D%3D,Last Updated: 2025-03-03,article
article,Omega Notation,https://www.geeksforgeeks.org/batch/dsa-jiit/track/analysis-of-algo-notes-college/article/ODExNQ%3D%3D,Last Updated: 2023-04-03,article
article,Theta Notation,https://www.geeksforgeeks.org/batch/dsa-jiit/track/analysis-of-algo-notes-college/article/ODExNg%3D%3D,Last Updated: 2023-04-03,article
article,Analysis of Common loops,https://www.geeksforgeeks.org/batch/dsa-jiit/track/analysis-of-algo-notes-college/article/NzM2OA%3D%3D,Last Updated: 2024-04-04,article
article,Analysis of Recursion,https://www.geeksforgeeks.org/batch/dsa-jiit/track/analysis-of-algo-notes-college/article/ODc3MA%3D%3D,Last Updated: 2024-03-05,article
article,Recursion Tree Method for Solving Recurrences,https://www.geeksforgeeks.org/batch/dsa-jiit/track/analysis-of-algo-notes-college/article/NzM3MA%3D%3D,Last Updated: 2024-09-16,article
article,Space Complexity,https://www.geeksforgeeks.org/batch/dsa-jiit/track/analysis-of-algo-notes-college/article/ODExNw%3D%3D,Last Updated: 2023-02-15,article
video,Introduction to Arrays,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-videos-college-training/video/MTE1OA%3D%3D,"Duration: 6 min, 3 sec",video
video,Array Types,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-videos-college-training/video/MTE1OQ%3D%3D,"Duration: 6 min, 10 sec",video
video,Vector in C++,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-videos-college-training/video/MTI5NA%3D%3D,"Duration: 7 min, 11 sec",video
video,ArrayList in Java,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-videos-college-training/video/MTYzMQ%3D%3D,"Duration: 4 min, 59 sec",video
video,Operations on Arrays (Part 1),https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-videos-college-training/video/MTE2MA%3D%3D,"Duration: 11 min, 21 sec",video
video,Operations on Arrays (Part 2),https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-videos-college-training/video/MTE2MQ%3D%3D,"Duration: 5 min, 51 sec",video
video,Largest Element in an Array,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-videos-college-training/video/MTYwMg%3D%3D,"Duration: 9 min, 44 sec",video
video,Second Largest Element in Array,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-videos-college-training/video/MTYwMw%3D%3D,"Duration: 12 min, 42 sec",video
video,Check if an Array is Sorted,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-videos-college-training/video/MTYyMw%3D%3D,"Duration: 7 min, 30 sec",video
video,Reverse an Array,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-videos-college-training/video/MTE2Mg%3D%3D,"Duration: 5 min, 14 sec",video
video,Remove duplicates from a sorted array,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-videos-college-training/video/MTQzMw%3D%3D,"Duration: 8 min, 57 sec",video
video,Move Zeros to End,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-videos-college-training/video/MTYwNA%3D%3D,"Duration: 7 min, 56 sec",video
video,Left Rotate an Array by One,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-videos-college-training/video/MTE2Mw%3D%3D,"Duration: 2 min, 50 sec",video
video,Left Rotate an Array by D places,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-videos-college-training/video/MTMwMA%3D%3D,"Duration: 9 min, 49 sec",video
video,Leaders in an Array problem,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-videos-college-training/video/MTE2NA%3D%3D,"Duration: 9 min, 52 sec",video
video,Maximum Difference Problem with Order,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-videos-college-training/video/MTE2NQ%3D%3D,"Duration: 8 min, 4 sec",video
video,Frequencies in a Sorted Array,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-videos-college-training/video/MTgyNQ%3D%3D,"Duration: 6 min, 59 sec",video
video,Stock Buy and Sell Problem (Part 1),https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-videos-college-training/video/MTE2Ng%3D%3D,"Duration: 6 min, 57 sec",video
video,Stock Buy and Sell problem (Part 2),https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-videos-college-training/video/MTE2Nw%3D%3D,"Duration: 4 min, 43 sec",video
video,Trapping Rain Water,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-videos-college-training/video/MTE2OA%3D%3D,"Duration: 13 min, 50 sec",video
video,Maximum consecutive 1s,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-videos-college-training/video/MTQ3MA%3D%3D,"Duration: 5 min, 3 sec",video
video,Maximum subarray sum,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-videos-college-training/video/MTQwMg%3D%3D,"Duration: 11 min, 18 sec",video
video,Longest Even Odd Subarray,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-videos-college-training/video/MTQwMw%3D%3D,"Duration: 8 min, 28 sec",video
video,Maximum Circular Sum Subarray,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-videos-college-training/video/MTQ0Nw%3D%3D,"Duration: 18 min, 31 sec",video
video,Majority Element,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-videos-college-training/video/MTQyMg%3D%3D,"Duration: 13 min, 43 sec",video
video,Minimum Consecutive Flips,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-videos-college-training/video/MTU4Ng%3D%3D,"Duration: 14 min, 42 sec",video
video,Subarray with given sum,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-videos-college-training/video/MTAyMw%3D%3D,"Duration: 9 min, 26 sec",video
video,Subarray with given sum,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-videos-college-training/video/NjI1Mw%3D%3D,"Duration: 8 min, 58 sec",video
video,Prefix Sum,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-videos-college-training/video/NzU4Nw%3D%3D,"Duration: 9 min, 35 sec",video
video,Equilibrium Point,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-videos-college-training/video/NzU4OA%3D%3D,"Duration: 8 min, 20 sec",video
video,Maximum Appearing Element,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-videos-college-training/video/NzU4OQ%3D%3D,"Duration: 10 min, 9 sec",video
article,Introduction to Arrays,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-notes-college-training/article/NzcwMw%3D%3D,Last Updated: 2025-07-03,article
article,Implementing Arrays in C++ using STL,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-notes-college-training/article/MjI4OQ%3D%3D,Last Updated: 2022-12-28,article
article,Iterators in C++ STL,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-notes-college-training/article/MTA3MzI%3D,Last Updated: 2023-10-03,article
article,Implementing Arrays in Java,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-notes-college-training/article/MjI5NQ%3D%3D,Last Updated: 2022-07-01,article
article,Operations on Arrays,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-notes-college-training/article/NzA4NA%3D%3D,Last Updated: 2025-11-14,article
article,Insertion and Deletion in Arrays,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-notes-college-training/article/MjIzMg%3D%3D,Last Updated: 2023-02-14,article
article,Sample Problems on Array,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-notes-college-training/article/MjYwMA%3D%3D,Last Updated: 2022-07-01,article
article,Largest Element in an Array,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-notes-college-training/article/NzcwNQ%3D%3D,Last Updated: 2025-07-03,article
article,Second Largest Element in Array,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-notes-college-training/article/NzcwNg%3D%3D,Last Updated: 2025-07-04,article
article,Check if an Array is Sorted,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-notes-college-training/article/OTgwMA%3D%3D,Last Updated: 2023-06-06,article
article,Reverse an Array,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-notes-college-training/article/Nzc0Mw%3D%3D,Last Updated: 2023-01-25,article
article,Remove duplicates from a sorted array,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-notes-college-training/article/NzcwOQ%3D%3D,Last Updated: 2023-03-14,article
article,Move Zeros to End,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-notes-college-training/article/NzE5NA%3D%3D,Last Updated: 2024-04-25,article
article,Left rotate an array by D places,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-notes-college-training/article/Nzc0NA%3D%3D,Last Updated: 2023-01-25,article
article,Leaders in an Array problem,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-notes-college-training/article/NzcxOA%3D%3D,Last Updated: 2025-07-09,article
article,Maximum Difference Problem with Order,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-notes-college-training/article/NzcxOQ%3D%3D,Last Updated: 2023-01-24,article
article,Frequencies in a Sorted Array,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-notes-college-training/article/NzcyMA%3D%3D,Last Updated: 2025-07-09,article
article,Stock Buy and Sell Problem,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-notes-college-training/article/MTAwMzA%3D,Last Updated: 2024-04-27,article
article,Trapping Rain Water,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-notes-college-training/article/NzcyMg%3D%3D,Last Updated: 2025-07-12,article
article,Maximum subarray sum,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-notes-college-training/article/Nzc3Mw%3D%3D,Last Updated: 2025-07-14,article
article,Longest Even Odd Subarray,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-notes-college-training/article/NzcyNA%3D%3D,Last Updated: 2025-07-15,article
article,Maximum Circular Sum Subarray,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-notes-college-training/article/NzcyNQ%3D%3D,Last Updated: 2023-01-25,article
article,Majority Element,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-notes-college-training/article/NzcyNg%3D%3D,Last Updated: 2025-07-16,article
article,Minimum Consecutive Flips,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-notes-college-training/article/MTAwNDY%3D,Last Updated: 2024-04-30,article
article,Sliding Window Technique,https://www.geeksforgeeks.org/batch/dsa-jiit/track/arrays-notes-college-training/article/MTAwNDk%3D,Last Updated: 2025-12-08,article
